district,timeperiod,dtname,health-centres-count,total-tender-awarded-value-fy-cumsum,total-tender-awarded-value,heat-days-score,sum-aged-population,sum-young-population,sum-population,avg-electricity,piped-hhds-pct,nosanitation-hhds-pct,total-hhd,workers-affected-pct,women-sugar,men-sugar,women-bp,men-bp,pct-ncd,land-surface-temperature-raster,heat-hazard,exposure,vulnerability,government-response,topsis-score,heat-risk-score,land-surface-temperature,object-id
Gajapati,2021_04,Gajapati,164,2899264.49,2899264.49,0.0,39225,67791,648356,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2021_04.tif,3,2,1,3,0.3,2,37.53,21-389
Gajapati,2021_05,Gajapati,164,2899264.49,0.0,0.32,39225,67791,648356,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2021_05.tif,2,2,1,3,0.22,2,36.54,21-389
Gajapati,2021_06,Gajapati,164,2899264.49,0.0,0.18,39225,67791,648356,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2021_06.tif,2,2,1,3,0.22,2,37.59,21-389
Gajapati,2021_07,Gajapati,164,2899264.49,0.0,7.33,39225,67791,648356,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2021_07.tif,1,2,1,4,0.3,2,31.67,21-389
Gajapati,2021_08,Gajapati,164,2899264.49,0.0,31.12,39225,67791,648356,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2021_08.tif,4,2,1,3,0.67,4,29.42,21-389
Gajapati,2021_09,Gajapati,164,2899264.49,0.0,5.98,39225,67791,648356,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2021_09.tif,3,2,1,3,0.48,3,32.08,21-389
Gajapati,2021_10,Gajapati,164,2899264.49,0.0,30.62,39225,67791,648356,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2021_10.tif,2,2,1,3,0.37,2,28.75,21-389
Gajapati,2021_11,Gajapati,164,2899264.49,0.0,17.9,39225,67791,648356,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2021_11.tif,4,2,1,3,0.56,3,26.0,21-389
Gajapati,2021_12,Gajapati,164,2899264.49,0.0,0.82,39225,67791,648356,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2021_12.tif,3,2,1,3,0.41,3,25.18,21-389
Gajapati,2022_01,Gajapati,164,2899264.49,0.0,0.0,40826,68252,655378,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2022_01.tif,3,2,1,3,0.3,2,27.01,21-389
Gajapati,2022_02,Gajapati,164,2899264.49,0.0,0.0,40826,68252,655378,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2022_02.tif,2,2,1,3,0.3,2,31.62,21-389
Gajapati,2022_03,Gajapati,164,2899264.49,0.0,17.13,40826,68252,655378,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2022_03.tif,3,2,1,3,0.56,3,36.79,21-389
Gajapati,2022_04,Gajapati,164,0.0,0.0,16.04,40826,68252,655378,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2022_04.tif,2,2,1,3,0.37,2,38.66,21-389
Gajapati,2022_05,Gajapati,164,0.0,0.0,0.2,40826,68252,655378,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2022_05.tif,2,2,1,3,0.3,2,34.15,21-389
Gajapati,2022_06,Gajapati,164,0.0,0.0,17.39,40826,68252,655378,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2022_06.tif,4,2,1,3,0.67,4,36.52,21-389
Gajapati,2022_07,Gajapati,164,0.0,0.0,5.47,40826,68252,655378,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2022_07.tif,2,2,1,3,0.37,2,29.69,21-389
Gajapati,2022_08,Gajapati,164,0.0,0.0,24.27,40826,68252,655378,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2022_08.tif,3,2,1,3,0.48,3,29.98,21-389
Gajapati,2022_09,Gajapati,164,0.0,0.0,13.36,40826,68252,655378,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2022_09.tif,4,2,1,3,0.6,3,29.0,21-389
Gajapati,2022_10,Gajapati,164,0.0,0.0,6.89,40826,68252,655378,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2022_10.tif,2,2,1,3,0.37,2,28.19,21-389
Gajapati,2022_11,Gajapati,164,0.0,0.0,9.31,40826,68252,655378,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2022_11.tif,5,2,1,3,0.67,4,27.41,21-389
Gajapati,2022_12,Gajapati,164,0.0,0.0,59.49,40826,68252,655378,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2022_12.tif,5,2,1,3,0.67,4,28.73,21-389
Gajapati,2023_01,Gajapati,164,0.0,0.0,15.64,42426,68714,662400,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2023_01.tif,1,2,1,3,0.3,2,30.5,21-389
Gajapati,2023_02,Gajapati,164,0.0,0.0,10.92,42426,68714,662400,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2023_02.tif,2,2,1,3,0.37,2,35.24,21-389
Gajapati,2023_03,Gajapati,164,1069331.0,1069331.0,0.56,42426,68714,662400,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2023_03.tif,2,2,1,3,0.3,2,35.75,21-389
Gajapati,2023_04,Gajapati,164,0.0,0.0,1.28,42426,68714,662400,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2023_04.tif,3,2,1,3,0.28,2,36.88,21-389
Gajapati,2023_05,Gajapati,164,0.0,0.0,3.47,42426,68714,662400,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2023_05.tif,3,2,1,3,0.28,2,35.69,21-389
Gajapati,2023_06,Gajapati,164,0.0,0.0,22.09,42426,68714,662400,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2023_06.tif,3,2,1,3,0.4,2,36.6,21-389
Gajapati,2023_07,Gajapati,164,0.0,0.0,21.23,42426,68714,662400,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2023_07.tif,2,2,1,3,0.21,2,0.0,21-389
Gajapati,2023_08,Gajapati,164,0.0,0.0,22.64,42426,68714,662400,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2023_08.tif,3,2,1,3,0.4,2,28.69,21-389
Gajapati,2023_09,Gajapati,164,0.0,0.0,36.08,42426,68714,662400,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2023_09.tif,3,2,1,3,0.4,2,28.96,21-389
Gajapati,2023_10,Gajapati,164,0.0,0.0,28.08,42426,68714,662400,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2023_10.tif,5,2,1,3,0.64,4,29.17,21-389
Gajapati,2023_11,Gajapati,164,0.0,0.0,30.39,42426,68714,662400,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2023_11.tif,3,2,1,3,0.28,2,28.39,21-389
Gajapati,2023_12,Gajapati,164,0.0,0.0,10.31,42426,68714,662400,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2023_12.tif,1,2,1,3,0.0,1,26.8,21-389
Gajapati,2024_01,Gajapati,164,0.0,0.0,6.69,44027,69176,669422,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2024_01.tif,3,2,1,3,0.28,2,29.17,21-389
Gajapati,2024_02,Gajapati,164,0.0,0.0,11.69,44027,69176,669422,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2024_02.tif,3,2,1,3,0.48,3,33.69,21-389
Gajapati,2024_03,Gajapati,164,341189.0,341189.0,12.4,44027,69176,669422,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2024_03.tif,2,2,1,3,0.37,2,36.15,21-389
Gajapati,2024_04,Gajapati,164,0.0,0.0,32.18,44027,69176,669422,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2024_04.tif,4,2,1,3,0.56,3,39.77,21-389
Gajapati,2024_05,Gajapati,164,0.0,0.0,29.54,44027,69176,669422,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2024_05.tif,4,2,1,4,0.56,3,36.18,21-389
Gajapati,2024_06,Gajapati,164,0.0,0.0,24.74,44027,69176,669422,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2024_06.tif,2,2,1,4,0.37,2,33.67,21-389
Gajapati,2024_07,Gajapati,164,0.0,0.0,6.39,44027,69176,669422,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2024_07.tif,2,2,1,4,0.37,2,31.01,21-389
Gajapati,2024_08,Gajapati,164,0.0,0.0,13.55,44027,69176,669422,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2024_08.tif,4,2,1,4,0.56,3,0.0,21-389
Gajapati,2024_09,Gajapati,164,0.0,0.0,21.9,44027,69176,669422,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2024_09.tif,3,2,1,4,0.48,3,28.92,21-389
Gajapati,2024_10,Gajapati,164,0.0,0.0,41.19,44027,69176,669422,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2024_10.tif,2,2,1,4,0.37,2,27.97,21-389
Gajapati,2024_11,Gajapati,164,0.0,0.0,19.58,44027,69176,669422,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2024_11.tif,4,2,1,4,0.6,3,26.07,21-389
Gajapati,2024_12,Gajapati,164,0.0,0.0,17.51,44027,69176,669422,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2024_12.tif,2,2,1,4,0.37,2,26.38,21-389
Gajapati,2025_01,Gajapati,164,356735.0,356735.0,16.34,45627,69637,676444,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2025_01.tif,2,2,1,4,0.3,2,28.32,21-389
Gajapati,2025_02,Gajapati,164,1355346.0,998611.0,12.97,45627,69637,676444,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2025_02.tif,1,2,1,4,0.3,2,33.61,21-389
Gajapati,2025_03,Gajapati,164,1355346.0,0.0,13.66,45627,69637,676444,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2025_03.tif,1,2,1,4,0.3,2,37.37,21-389
Gajapati,2025_04,Gajapati,164,0.0,0.0,14.64,45627,69637,676444,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2025_04.tif,2,2,1,3,0.37,2,37.05,21-389
Gajapati,2025_05,Gajapati,164,356237.0,356237.0,0.17,45627,69637,676444,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2025_05.tif,2,2,1,3,0.3,2,36.9,21-389
Gajapati,2025_06,Gajapati,164,356237.0,0.0,1.06,45627,69637,676444,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2025_06.tif,3,2,1,3,0.41,3,31.58,21-389
Gajapati,2025_07,Gajapati,164,356237.0,0.0,16.57,45627,69637,676444,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2025_07.tif,4,2,1,3,0.6,3,28.62,21-389
Gajapati,2025_08,Gajapati,164,356237.0,0.0,28.77,45627,69637,676444,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2025_08.tif,3,2,1,3,0.48,3,29.37,21-389
Gajapati,2025_09,Gajapati,164,356237.0,0.0,11.62,45627,69637,676444,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2025_09.tif,2,2,1,4,0.3,2,29.19,21-389
Gajapati,2025_10,Gajapati,164,356237.0,0.0,12.15,45627,69637,676444,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2025_10.tif,4,2,1,3,0.6,3,27.06,21-389
Gajapati,2025_11,Gajapati,164,356237.0,0.0,12.96,45627,69637,676444,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2025_11.tif,5,2,1,3,0.67,4,25.86,21-389
Gajapati,2025_12,Gajapati,164,356237.0,0.0,0.06,45627,69637,676444,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2025_12.tif,2,2,1,3,0.3,2,25.46,21-389
Gajapati,2026_01,Gajapati,164,356237.0,0.0,0.61,47227,70099,683467,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2026_01.tif,2,2,1,3,0.3,2,27.42,21-389
Gajapati,2026_02,Gajapati,164,356237.0,0.0,0.3,47227,70099,683467,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2026_02.tif,2,2,1,3,0.37,2,30.64,21-389
Gajapati,2026_03,Gajapati,164,356237.0,0.0,2.82,47227,70099,683467,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2026_03.tif,2,2,1,3,0.37,2,35.32,21-389
Gajapati,2026_04,Gajapati,164,0.0,0.0,20.75,47227,70099,683467,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2026_04.tif,3,2,1,3,0.4,2,36.64,21-389
Gajapati,2026_05,Gajapati,164,0.0,0.0,25.45,47227,70099,683467,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2026_05.tif,4,2,1,3,0.55,3,33.89,21-389
Gajapati,2026_06,Gajapati,164,0.0,0.0,15.17,47227,70099,683467,10.13,15.88,16.34,103797.0,89.6,4.75,4.5,4.14,6.96,5.09,LST_ODISHA_2026_06.tif,4,2,1,3,0.55,3,31.43,21-389
Ganjam,2021_01,Ganjam,548,0.0,0.0,28.0,281969,282813,3958008,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2021_01.tif,2,5,1,3,0.28,2,32.75,21-388
Ganjam,2021_02,Ganjam,548,0.0,0.0,7.24,281969,282813,3958008,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2021_02.tif,3,5,1,3,0.44,3,35.78,21-388
Ganjam,2021_03,Ganjam,548,0.0,0.0,8.01,281969,282813,3958008,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2021_03.tif,3,5,1,3,0.52,3,39.2,21-388
Ganjam,2021_04,Ganjam,548,20327753.0,20327753.0,0.09,281969,282813,3958008,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2021_04.tif,3,5,1,3,0.33,2,40.78,21-388
Ganjam,2021_05,Ganjam,548,27383428.19,7055675.19,2.01,281969,282813,3958008,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2021_05.tif,4,5,1,3,0.56,3,39.57,21-388
Ganjam,2021_06,Ganjam,548,43581153.96,16197725.77,0.49,281969,282813,3958008,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2021_06.tif,3,5,1,3,0.39,2,39.31,21-388
Ganjam,2021_07,Ganjam,548,49053390.96,5472237.0,7.61,281969,282813,3958008,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2021_07.tif,1,5,1,3,0.27,2,32.11,21-388
Ganjam,2021_08,Ganjam,548,49053390.96,0.0,30.71,281969,282813,3958008,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2021_08.tif,4,5,1,3,0.7,4,32.74,21-388
Ganjam,2021_09,Ganjam,548,52221773.96,3168383.0,7.03,281969,282813,3958008,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2021_09.tif,4,5,1,3,0.63,4,30.16,21-388
Ganjam,2021_10,Ganjam,548,55998480.96,3776707.0,32.32,281969,282813,3958008,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2021_10.tif,3,5,1,3,0.52,3,30.12,21-388
Ganjam,2021_11,Ganjam,548,55998480.96,0.0,14.6,281969,282813,3958008,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2021_11.tif,3,5,1,3,0.44,3,27.26,21-388
Ganjam,2021_12,Ganjam,548,55998480.96,0.0,1.48,281969,282813,3958008,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2021_12.tif,3,5,1,3,0.44,3,26.26,21-388
Ganjam,2022_01,Ganjam,548,55998480.96,0.0,0.06,292042,283625,4000680,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2022_01.tif,3,5,1,3,0.33,2,28.48,21-388
Ganjam,2022_02,Ganjam,548,55998480.96,0.0,0.08,292042,283625,4000680,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2022_02.tif,2,5,1,3,0.33,2,32.97,21-388
Ganjam,2022_03,Ganjam,548,55998480.96,0.0,19.82,292042,283625,4000680,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2022_03.tif,4,5,1,3,0.7,4,37.65,21-388
Ganjam,2022_04,Ganjam,548,0.0,0.0,20.08,292042,283625,4000680,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2022_04.tif,3,5,1,3,0.52,3,40.67,21-388
Ganjam,2022_05,Ganjam,548,0.0,0.0,0.64,292042,283625,4000680,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2022_05.tif,2,5,1,3,0.33,2,37.66,21-388
Ganjam,2022_06,Ganjam,548,0.0,0.0,17.43,292042,283625,4000680,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2022_06.tif,4,5,1,3,0.7,4,36.21,21-388
Ganjam,2022_07,Ganjam,548,0.0,0.0,3.71,292042,283625,4000680,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2022_07.tif,1,5,1,3,0.33,2,29.73,21-388
Ganjam,2022_08,Ganjam,548,0.0,0.0,22.28,292042,283625,4000680,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2022_08.tif,2,5,1,3,0.4,3,30.99,21-388
Ganjam,2022_09,Ganjam,548,0.0,0.0,12.61,292042,283625,4000680,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2022_09.tif,3,5,1,3,0.52,3,31.91,21-388
Ganjam,2022_10,Ganjam,548,0.0,0.0,6.28,292042,283625,4000680,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2022_10.tif,1,5,1,3,0.33,2,29.29,21-388
Ganjam,2022_11,Ganjam,548,0.0,0.0,6.78,292042,283625,4000680,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2022_11.tif,4,5,1,3,0.59,3,29.06,21-388
Ganjam,2022_12,Ganjam,548,0.0,0.0,50.22,292042,283625,4000680,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2022_12.tif,4,5,1,3,0.63,4,30.63,21-388
Ganjam,2023_01,Ganjam,548,2871205.81,2871205.81,19.64,302114,284437,4043352,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2023_01.tif,2,5,1,3,0.4,3,32.3,21-388
Ganjam,2023_02,Ganjam,548,2871205.81,0.0,11.0,302114,284437,4043352,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2023_02.tif,2,5,1,3,0.4,3,36.87,21-388
Ganjam,2023_03,Ganjam,548,2871205.81,0.0,2.87,302114,284437,4043352,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2023_03.tif,4,5,1,3,0.59,3,37.35,21-388
Ganjam,2023_04,Ganjam,548,0.0,0.0,3.25,302114,284437,4043352,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2023_04.tif,3,5,1,3,0.33,2,39.16,21-388
Ganjam,2023_05,Ganjam,548,0.0,0.0,5.51,302114,284437,4043352,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2023_05.tif,4,5,1,3,0.54,3,39.68,21-388
Ganjam,2023_06,Ganjam,548,0.0,0.0,25.78,302114,284437,4043352,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2023_06.tif,4,5,1,3,0.59,3,40.48,21-388
Ganjam,2023_07,Ganjam,548,0.0,0.0,23.53,302114,284437,4043352,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2023_07.tif,2,5,1,3,0.28,2,27.16,21-388
Ganjam,2023_08,Ganjam,548,0.0,0.0,24.32,302114,284437,4043352,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2023_08.tif,3,5,1,3,0.44,3,29.51,21-388
Ganjam,2023_09,Ganjam,548,0.0,0.0,38.24,302114,284437,4043352,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2023_09.tif,4,5,1,3,0.59,3,30.82,21-388
Ganjam,2023_10,Ganjam,548,0.0,0.0,30.16,302114,284437,4043352,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2023_10.tif,5,5,1,3,0.67,4,30.83,21-388
Ganjam,2023_11,Ganjam,548,0.0,0.0,30.79,302114,284437,4043352,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2023_11.tif,3,5,1,3,0.33,2,30.2,21-388
Ganjam,2023_12,Ganjam,548,0.0,0.0,14.04,302114,284437,4043352,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2023_12.tif,4,5,1,3,0.67,4,28.59,21-388
Ganjam,2024_01,Ganjam,548,0.0,0.0,8.62,312186,285249,4086024,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2024_01.tif,4,5,1,3,0.54,3,30.82,21-388
Ganjam,2024_02,Ganjam,548,0.0,0.0,14.92,312186,285249,4086024,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2024_02.tif,4,5,1,3,0.63,4,34.83,21-388
Ganjam,2024_03,Ganjam,548,0.0,0.0,16.26,312186,285249,4086024,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2024_03.tif,3,5,1,3,0.52,3,37.4,21-388
Ganjam,2024_04,Ganjam,548,0.0,0.0,30.44,312186,285249,4086024,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2024_04.tif,3,5,1,3,0.44,3,40.99,21-388
Ganjam,2024_05,Ganjam,548,906898.84,906898.84,29.57,312186,285249,4086024,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2024_05.tif,4,5,1,4,0.59,3,38.46,21-388
Ganjam,2024_06,Ganjam,548,1406338.84,499440.0,29.27,312186,285249,4086024,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2024_06.tif,2,5,1,4,0.4,3,37.82,21-388
Ganjam,2024_07,Ganjam,548,1406338.84,0.0,9.51,312186,285249,4086024,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2024_07.tif,3,5,1,4,0.52,3,29.8,21-388
Ganjam,2024_08,Ganjam,548,1406338.84,0.0,16.18,312186,285249,4086024,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2024_08.tif,4,5,1,4,0.59,3,29.05,21-388
Ganjam,2024_09,Ganjam,548,2558235.84,1151897.0,22.84,312186,285249,4086024,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2024_09.tif,3,5,1,4,0.52,3,30.72,21-388
Ganjam,2024_10,Ganjam,548,2558235.84,0.0,42.9,312186,285249,4086024,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2024_10.tif,2,5,1,4,0.4,3,29.51,21-388
Ganjam,2024_11,Ganjam,548,2558235.84,0.0,19.35,312186,285249,4086024,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2024_11.tif,4,5,1,4,0.63,4,28.25,21-388
Ganjam,2024_12,Ganjam,548,2558235.84,0.0,21.62,312186,285249,4086024,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2024_12.tif,3,5,1,4,0.52,3,27.67,21-388
Ganjam,2025_01,Ganjam,548,2558235.84,0.0,15.03,322259,286061,4128696,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2025_01.tif,2,5,1,4,0.33,2,30.35,21-388
Ganjam,2025_02,Ganjam,548,2558235.84,0.0,23.48,322259,286061,4128696,10.93,23.32,16.37,768093.0,82.1,8.3,11.4,7.08,9.14,8.98,LST_ODISHA_2025_02.tif,4,5,1,4,0.63,4,34.92,21-388
