object-id,district,timeperiod,total-tender-awarded-value,repair-and-restoration-tenders-awarded-value,lwss-tenders-awarded-value,ndrf-tenders-awarded-value,sdmf-tenders-awarded-value,wss-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,state,shape-leng,shape-area,max-rain,mean-rain,count,sum-rain,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,structure-lost,health-centres-lost,health-amount,internalwatersupply,electricwires,electricpoles,roadlength,streetlights,person-dead,person-major-injury,schools-damaged,economic-loss,total-livestock-loss,relief-and-mitigation-sanction-value,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river-mean,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,financialyear,government-response,flood-hazard,exposure,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,repair-and-restoration-tenders-awarded-value-fy-cumsum,lwss-tenders-awarded-value-fy-cumsum,ndrf-tenders-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,wss-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,relief-and-mitigation-sanction-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,total-infrastructure-damage
02-034-00010,KINNAUR,2024_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.02,0.02,1074.0,16.93,NICHAR,0.03,42.09,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,2313.0,1593.0,29633.0,112.0,0.0,0.0,236618.0,249.0,3733.0,33.0,34.0,7867.0,14.6,3.0,36.05,15.9,13225.0,0.00039581,2127.168201,3.62,4.67,3.1,1.73,3.37,2.46,2024-2025,5,2,2,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20751663553483654,2,,0.0
02-033-00036,SHIMLA,2024_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.05,0.04,332.0,11.81,DODRA KWAR,0.02,6.24,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,344.0,294.0,6429.0,26.0,0.0,0.0,59436.0,95.0,3616.0,32.0,33.0,9433.0,20.0,3.0,18.73,6.3,841.0,0.00038468,2036.05687,3.66,4.7,3.1,1.75,3.37,2.4,2024-2025,5,2,1,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1987118619297279,2,,0.0
02-034-00009,KINNAUR,2024_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,356.0,3.16,KALPA,0.02,9.62,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,1197.0,816.0,14399.0,52.0,0.0,0.0,144199.0,100.0,3880.0,33.0,34.0,3380.0,12.9,2.0,32.88,3.9,8428.0,0.00041156,2328.144422,3.49,4.75,3.08,1.69,3.35,2.41,2024-2025,5,2,1,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1987118619297279,2,,0.0
02-034-01705,KINNAUR,2024_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.01,1187.0,6.99,POOH,0.01,19.43,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,964.0,663.0,10965.0,40.0,0.0,0.0,234025.0,127.0,4340.0,32.0,34.0,3308.0,10.7,3.0,59.48,9.52,3357.0,0.00041305,2197.766449,3.22,4.92,3.07,1.62,3.32,2.35,2024-2025,5,2,1,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1987118619297279,2,,0.0
02-034-01703,KINNAUR,2024_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.01,0.0,483.0,1.96,HANGRANG,0.01,6.56,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,347.0,238.0,3508.0,9.0,0.0,0.0,48855.0,49.0,4514.0,29.0,34.0,226.0,12.4,2.0,64.38,9.96,220.0,0.00040626,3505.930189,3.34,4.85,3.09,1.66,3.35,2.39,2024-2025,5,1,1,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,0.0
02-034-01704,KINNAUR,2024_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.06,0.01,1689.0,18.31,MORANG,0.03,54.83,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,1464.0,1000.0,14382.0,37.0,0.0,0.0,149170.0,93.0,4548.0,32.0,34.0,4851.0,14.3,3.0,31.25,6.44,4186.0,0.00041573,2668.624346,3.33,4.85,3.08,1.65,3.34,2.38,2024-2025,5,1,1,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,0.0
02-034-01706,KINNAUR,2024_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.12,0.05,1389.0,69.66,SANGLA,0.07,117.36,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,1371.0,963.0,17219.0,40.0,0.0,0.0,136743.0,136.0,4644.0,29.0,34.0,618.0,15.7,3.0,32.81,11.03,2645.0,0.00042219,4408.131434,3.53,4.74,3.11,1.71,3.41,2.45,2024-2025,5,1,1,1,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,0.0
02-032-00056,SIRMAUR,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.24,0.24,227.0,53.48,SHALAI,1.35,419.46,25.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,4207.0,5090.0,67812.0,193.0,0.0,0.0,239582.0,194.0,1498.0,30.0,32.0,8902.0,9.6,3.0,24.84,5.2,11732.0,0.00041907,1350.135306,3.44,5.0,3.4,1.87,3.62,2.9,2024-2025,5,5,3,5,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8940285785965131,5,,0.0
02-032-00049,SIRMAUR,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.24,0.22,163.0,36.16,KAMRAU,1.18,256.29,26.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2195.0,2786.0,36822.0,139.0,0.0,0.0,270647.0,416.0,1266.0,28.0,32.0,1842.0,11.1,2.0,52.81,2.05,7447.0,0.00045637,1054.66769,3.2,4.97,3.21,1.81,3.29,2.69,2024-2025,5,5,2,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8088338878384934,5,,0.0
02-024-02127,KANGRA,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.11,0.1,515.0,53.24,NURPUR,0.09,53.96,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,19061.0,12711.0,187095.0,330.0,23582.0,15.0,1155842.0,2517.0,560.0,9.0,24.0,12354.0,11.8,3.0,37.27,11.58,48859.0,0.00047948,1451.905407,3.1,4.87,3.4,1.76,4.03,2.85,2024-2025,5,4,5,5,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8017722186300965,5,,0.0
02-024-02130,KANGRA,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.2,0.2,232.0,46.66,SHAHPUR,0.07,17.96,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,5829.0,3893.0,80239.0,134.0,0.0,0.0,454404.0,954.0,1397.0,20.0,24.0,3963.0,11.7,3.0,45.42,13.56,23807.0,0.00054721,946.4996794,2.86,4.98,3.57,1.94,4.44,2.93,2024-2025,5,4,4,5,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792881136031734,5,,0.0
02-032-00052,SIRMAUR,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.16,0.15,370.0,54.61,PACHHAD,0.35,164.34,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,3592.0,4488.0,80048.0,233.0,0.0,0.0,744216.0,948.0,1296.0,22.0,32.0,6978.0,11.9,2.0,51.17,11.88,11149.0,0.00047335,1108.965851,2.58,5.0,3.24,1.86,4.01,2.67,2024-2025,5,4,4,5,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.792881136031734,5,,0.0
02-032-01637,SIRMAUR,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.23,0.18,683.0,123.74,PAONTA SAHIB,0.52,384.84,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,16516.0,20031.0,183365.0,326.0,0.0,0.0,1088995.0,2195.0,616.0,13.0,32.0,11276.0,12.6,2.0,45.54,5.7,43170.0,0.00047542,1617.164338,2.91,5.0,3.11,1.78,3.06,2.64,2024-2025,5,5,5,3,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7782559659650793,5,,0.0
02-027-00023,MANDI,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.15,0.12,172.0,21.04,DHARAMPUR,0.42,91.28,8.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3888.0,2955.0,54972.0,194.0,0.0,0.0,220012.0,224.0,975.0,21.0,27.0,2853.0,11.9,2.0,50.78,9.16,18426.0,0.00054331,1354.147779,3.75,4.73,3.27,1.72,4.01,2.33,2024-2025,5,4,3,5,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7739540742606936,5,,0.0
02-024-02113,KANGRA,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.1,0.06,507.0,28.46,DERA GOPIPUR,0.04,26.88,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,13289.0,8853.0,144723.0,209.0,18654.0,16.0,721538.0,1188.0,494.0,5.0,24.0,20512.0,12.3,3.0,53.66,5.76,32833.0,0.00089835,946.17724,3.37,4.71,3.19,1.7,3.58,2.56,2024-2025,5,4,5,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589394031128383,5,,0.0
02-029-00065,UNA,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.09,0.07,317.0,20.63,AMB,0.11,46.11,4.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,9970.0,6937.0,116337.0,178.0,16684.0,6.0,726977.0,1341.0,604.0,8.0,29.0,7409.0,11.8,3.0,63.22,4.45,27119.0,0.00063466,936.0087271,3.98,4.53,3.09,1.7,3.38,2.45,2024-2025,5,4,5,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589394031128383,5,,0.0
02-028-02859,HAMIRPUR,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.09,0.07,181.0,13.43,NADAUN,0.05,11.81,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,7116.0,3762.0,126071.0,177.0,0.0,0.0,433881.0,753.0,571.0,7.0,28.0,3486.0,12.9,3.0,37.92,5.65,20020.0,0.00057283,847.1110349,3.91,4.66,3.18,1.63,3.14,2.95,2024-2025,5,4,5,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589394031128383,5,,0.0
02-027-00032,MANDI,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.14,0.12,243.0,28.67,SUNDAR NAGAR,0.2,73.32,7.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7581.0,5675.0,126072.0,230.0,0.0,0.0,592195.0,821.0,1090.0,23.0,27.0,5408.0,12.8,3.0,41.22,5.28,31801.0,0.00057919,1212.547943,4.0,4.89,3.14,1.83,3.5,2.21,2024-2025,5,4,5,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589394031128383,5,,0.0
02-027-03430,MANDI,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.12,0.08,523.0,39.46,BALI CHOWKI,0.17,107.5,4.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10483.0,7974.0,185975.0,410.0,0.0,0.0,660297.0,823.0,1632.0,27.0,27.0,14658.0,12.3,3.0,57.17,4.11,39155.0,0.00049582,1199.640836,4.08,4.61,3.34,1.8,3.0,3.23,2024-2025,5,4,5,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589394031128383,5,,0.0
02-024-02118,KANGRA,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.11,0.09,310.0,27.47,INDORA,0.07,31.33,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19918.0,13324.0,163837.0,133.0,11460.0,3.0,882280.0,2040.0,344.0,5.0,24.0,9487.0,11.4,3.0,57.8,4.11,21061.0,0.00056354,865.5547744,3.17,4.61,3.17,1.77,3.58,2.67,2024-2025,5,4,5,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589394031128383,5,,0.0
02-024-02122,KANGRA,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.2,0.09,296.0,26.81,JAWALI,0.09,34.56,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,10960.0,7284.0,125521.0,233.0,27966.0,19.0,631357.0,1014.0,567.0,9.0,24.0,6597.0,12.5,3.0,57.89,4.35,32313.0,0.0005023,1037.131372,2.93,4.92,3.6,1.84,4.29,3.1,2024-2025,5,4,5,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589394031128383,5,,0.0
02-030-02107,BILASPUR,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.09,0.08,310.0,24.69,JHANDUTA,0.07,33.16,3.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,7491.0,5031.0,160815.0,274.0,0.0,0.0,670838.0,1391.0,630.0,13.0,30.0,8307.0,11.9,3.0,65.69,5.73,29481.0,0.00036553,752.973311,4.11,4.89,3.15,1.84,3.49,2.19,2024-2025,5,4,5,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589394031128383,5,,1.0
02-030-02105,BILASPUR,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.14,0.09,165.0,15.12,BILASPUR,0.02,3.76,0.53,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,9911.0,6632.0,112746.0,195.0,0.0,0.0,531026.0,1294.0,754.0,20.0,30.0,5333.0,12.7,2.0,44.19,8.08,23767.0,0.00042767,887.7542739,3.76,4.79,3.12,1.75,3.56,2.26,2024-2025,5,4,5,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7589394031128383,5,,1.0
02-030-02106,BILASPUR,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.09,0.08,182.0,15.27,GHUMARWIN,0.07,16.42,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,7414.0,4982.0,83889.0,210.0,0.0,0.0,682468.0,1316.0,757.0,14.0,30.0,5749.0,12.2,3.0,87.9,3.28,24040.0,0.00056009,868.1341172,4.07,4.79,3.18,1.8,3.32,2.33,2024-2025,5,4,4,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,5,,0.0
02-028-02855,HAMIRPUR,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.12,0.1,125.0,12.83,BHORANJ,0.41,50.76,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,3116.0,1672.0,74710.0,156.0,0.0,0.0,367542.0,635.0,898.0,10.0,28.0,3843.0,11.8,3.0,45.12,5.83,25836.0,0.00051753,1356.687424,3.52,4.72,3.08,1.68,2.98,2.96,2024-2025,5,4,4,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,5,,0.0
02-027-00024,MANDI,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.15,0.14,258.0,37.1,JOGINDAR NAGAR,0.44,164.95,10.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7629.0,5799.0,111847.0,220.0,15752.0,17.0,438463.0,517.0,1284.0,21.0,27.0,4982.0,12.1,3.0,61.95,5.56,25916.0,0.00054338,1270.50044,3.58,4.64,3.09,1.75,2.9,3.04,2024-2025,5,4,4,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,5,,0.0
02-027-00025,MANDI,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.14,0.12,541.0,65.24,KARSOG,0.44,284.87,8.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6374.0,4821.0,100540.0,345.0,0.0,0.0,805581.0,1097.0,1637.0,27.0,27.0,6900.0,12.3,2.0,49.14,5.97,27447.0,0.00046034,1009.281251,3.8,4.66,2.99,1.86,3.43,1.73,2024-2025,5,4,4,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,5,,0.0
02-027-00022,MANDI,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.14,0.13,232.0,29.05,CHACHYOT,0.23,71.43,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1918.0,1438.0,37240.0,169.0,0.0,0.0,444842.0,683.0,1771.0,25.0,27.0,4114.0,11.8,2.0,60.21,5.43,15222.0,0.00050746,1026.882287,3.77,4.91,3.27,1.63,3.01,3.02,2024-2025,5,4,2,5,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7487790796454289,5,,0.0
02-023-00008,CHAMBA,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.2,0.13,244.0,31.84,SIHUNTA,0.04,13.35,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1585.0,1830.0,29672.0,141.0,0.0,0.0,258019.0,461.0,1481.0,25.0,23.0,2208.0,12.0,2.0,49.17,5.77,13561.0,0.00054163,1010.725249,3.05,4.97,3.34,1.78,4.16,2.4,2024-2025,5,4,2,5,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7487790796454289,5,,0.0
02-032-00055,SIRMAUR,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.22,0.22,278.0,60.23,RENUKA,0.57,178.04,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2398.0,3055.0,40829.0,126.0,0.0,0.0,392498.0,511.0,1572.0,30.0,32.0,3213.0,9.7,2.0,29.32,10.51,10561.0,0.00046165,1183.033255,3.8,4.98,3.25,1.8,3.47,2.19,2024-2025,5,4,2,5,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7487790796454289,5,,0.0
02-028-02854,HAMIRPUR,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.09,0.08,155.0,13.07,BARSAR,0.12,22.79,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,6479.0,3458.0,68885.0,126.0,0.0,0.0,394058.0,787.0,810.0,10.0,28.0,4367.0,12.1,2.0,57.78,10.56,20803.0,0.00048746,1102.286444,4.14,4.88,3.2,1.79,3.39,2.52,2024-2025,5,4,3,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7327121665300661,5,,0.0
02-032-00050,SIRMAUR,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.18,0.1,277.0,28.61,NAHAN,0.19,75.27,6.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,4501.0,5500.0,69857.0,194.0,0.0,0.0,599322.0,1459.0,702.0,16.0,32.0,10571.0,12.7,3.0,49.74,12.61,15978.0,0.00057395,1110.902686,2.99,4.99,3.17,2.02,3.39,3.1,2024-2025,5,4,3,4,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7327121665300661,5,,0.0
02-027-00028,MANDI,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.14,0.13,250.0,33.21,NIHRI,0.4,110.93,6.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,791.0,603.0,14233.0,115.0,0.0,0.0,341592.0,492.0,1681.0,29.0,27.0,2848.0,11.4,2.0,40.03,4.59,8437.0,0.00045478,947.8617042,3.83,4.9,3.17,1.83,3.57,2.26,2024-2025,5,4,1,5,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7210601042145582,5,,0.0
02-024-02123,KANGRA,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.2,0.09,165.0,15.19,KANGRA,0.12,26.45,4.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,6093.0,4003.0,73667.0,142.0,17282.0,18.0,561827.0,1307.0,689.0,11.0,24.0,5056.0,12.3,3.0,57.99,2.32,30132.0,0.0005479,1063.474164,3.34,4.98,3.62,1.93,3.94,3.39,2024-2025,5,4,4,3,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6750213383450298,4,,0.0
02-030-02109,BILASPUR,2024_06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HIMACHAL PRADESH,0.0,0.0,0.09,0.06,261.0,15.5,NAINA DEVI,0.03,8.55,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,4902.0,3322.0,82478.0,166.0,4362.0,2.0,561782.0,1095.0,584.0,15.0,30.0,3774.0,12.8,2.0,37.21,2.68,9589.0,0.00049973,1033.631922,3.97,4.81,3.1,1.76,3.44,2.23,2024-2025,5,4,4,3,2024-2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6750213383450298,4,,0.0
