object-id,district,timeperiod,total-tender-awarded-value,sdmf-tenders-awarded-value,sdrf-tenders-awarded-value,ridf-tenders-awarded-value,restoration-measures-tenders-awarded-value,immediate-measures-tenders-awarded-value,others-tenders-awarded-value,max-rain,mean-rain,count,sum-rain,id,block-lgd,dtname,dtcode11,block-name,mean-daily-runoff,sum-runoff,peak-runoff,count-bhuvan-pixels,count-inundated-pixels,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,road-count,health-centers-count,block-area,elevation-mean,slope-mean,net-sown-area-in-hac,avg-electricity,avg-tele,block-piped-hhds-pct,block-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,distance-from-sea,min-distance-from-sea,exposure,flood-hazard,government-response,vulnerability,financial-year,total-tender-awarded-value-fy-cumsum,sdmf-tenders-awarded-value-fy-cumsum,preparedness-measures-tenders-awarded-value-fy-cumsum,immediate-measures-tenders-awarded-value-fy-cumsum,ridf-tenders-awarded-value-fy-cumsum,others-tenders-awarded-value-fy-cumsum,sdrf-tenders-awarded-value-fy-cumsum,topsis-score,risk-score,Unnamed: 0,level_0,index
21-377-03306,Baleshwar,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,289.0,39.39,0.0,3306.0,Baleshwar,377.0,OUPADA,0.2251982404692082,76.7926,4.0764,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,11926.0,12398.0,105062.0,150,0.0,0.0,37962.0,13.0,18.0,332.0,167.0,8.0,10538.77,11.1,2.0,13.61,10.84,16089.0,4.147e-05,3793.5674739099,28.722,13.201,1,3,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,2,,,
21-392-03569,Sonepur,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.02,258.0,6.0,0.0,3569.0,Sonepur,392.0,DUNGURIPALI,0.0499627565982404,17.0373,1.2105,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,8943.0,8582.0,144242.0,159,13047.0,2.0,44495.0,12.0,24.0,295.0,153.0,2.0,16603.42,11.3,2.0,18.61,10.33,21494.0,0.0001793,2189.0915538712,145.462,132.966,1,3,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,2,,,
21-388-03381,Ganjam,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,225.0,27.26,0.0,3381.0,Ganjam,388.0,PURUSHOTTAMPUR,0.1743989247311828,48.6573,2.1937,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,11253.0,10981.0,163447.0,171,0.0,0.0,85670.0,22.0,29.0,262.0,29.0,3.0,11193.139,12.1,3.0,39.01,16.31,37366.0,0.00031053,1587.51469562272,18.183,6.684,1,3,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,2,,,
21-388-03370,Ganjam,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08,263.0,21.28,0.0,3370.0,Ganjam,388.0,CHIKITI,0.1233835483870967,38.2489,3.0278,0.0,0.0,0.0,0.0,0.0,0.0,,0.98,17744.0,16792.0,161937.0,137,7852.0,2.0,83248.0,27.0,26.0,311.0,51.0,5.0,9209.3255,11.8,3.0,20.75,17.62,32298.0,0.00021707,1881.09274514592,8.487,0.0,1,3,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,2,,,
21-393-03288,Balangir,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.11,427.0,48.89,0.0,3288.0,Balangir,393.0,DEOGAON,0.1091836917562723,60.9245,3.9342,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,11285.0,11564.0,132579.0,180,14654.0,4.0,70970.0,15.0,18.0,489.0,208.0,4.0,3760.105,9.7,3.0,3.84,6.96,16430.0,0.00016356,2057.53739430358,178.985,157.742,1,3,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,2,,,
21-388-03364,Ganjam,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.15,152.0,22.55,0.0,3364.0,Ganjam,388.0,ASKA,0.2776419354838709,51.6414,2.2863,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,8315.0,8106.0,151590.0,159,0.0,0.0,62776.0,13.0,22.0,175.0,52.0,3.0,14458.385,9.6,3.0,24.27,10.75,48903.0,0.00032211,1337.86934279876,40.771,31.579,1,3,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,2,,,
21-387-03538,Puri,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.03,180.0,5.62,0.0,3538.0,Puri,387.0,DELANGA,0.6567663594470046,142.5183,12.4012,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,5390.0,3847.0,149152.0,180,24158.0,5.0,62102.0,14.0,30.0,203.0,8.0,2.0,5894.24,10.4,3.0,11.65,7.44,18810.0,6.991e-05,4873.91525145278,26.905,18.031,1,3,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,2,,,
21-388-03380,Ganjam,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.16,374.0,60.86,0.0,3380.0,Ganjam,388.0,POLOSARA,0.3100333965844403,163.38760000000002,7.2169,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,14723.0,14342.0,195683.0,177,0.0,0.0,107759.0,25.0,24.0,435.0,146.0,8.0,9838.159,11.7,3.0,17.06,12.23,34689.0,0.00015397,2307.72895972335,35.243,26.031,1,3,2,2,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,2,,,
21-386-03459,Khordha,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.22,336.0,74.49,0.0,3459.0,Khordha,386.0,BEGUNIA,0.2196255760368663,95.3175,5.0642,0.0,0.0,0.0,0.0,0.0,0.0,,0.91,14332.0,13063.0,184318.0,197,15362.0,7.0,129625.0,26.0,41.0,388.0,48.0,3.0,7893.6185,11.2,3.0,13.28,11.22,36450.0,0.00017122,2211.73017521896,41.623,30.279,2,3,1,2,2022-2023,29185255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,2,,,
21-380-03389,Jagatsinghapur,2022_05,3337271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,164.0,8.82,0.0,3389.0,Jagatsinghapur,380.0,JAGATSINGHPUR,0.0826009216589861,17.9244,0.9726,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,17711.0,10773.0,199235.0,243,0.0,0.0,35035.0,35.0,33.0,187.0,10.0,2.0,14808.286,11.0,3.0,15.67,19.92,51861.0,0.00017639,1836.70380556778,4.965,0.0,2,3,1,2,2022-2023,3337271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,2,,,
21-395-03409,Kalahandi,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.08,710.0,56.36,0.0,3409.0,Kalahandi,395.0,BHAWANIPATNA,0.1859750537634408,172.9568,3.1889,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,19178.0,24159.0,272335.0,301,27583.0,28.0,258651.0,116.0,27.0,826.0,313.0,8.0,29515.245,7.9,3.0,5.58,10.24,57702.0,0.00013383,2889.91735874861,175.929,157.508,4,2,2,3,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,2,,,
21-388-03374,Ganjam,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.11,190.0,21.38,0.0,3374.0,Ganjam,388.0,HINJILICUT,0.1566778801843318,33.9991,2.0217,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,10096.0,9840.0,189199.0,166,0.0,0.0,116108.0,76.0,31.0,224.0,34.0,2.0,15050.9859,12.6,3.0,36.38,11.94,42100.0,0.00017804,2361.35851860023,22.21,7.728,2,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2,,,
21-385-03527,Nayagarh,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.14,258.0,37.01,0.0,3527.0,Nayagarh,385.0,NAYAGARH,0.4036181141439205,162.6581,7.33,0.0,0.0,0.0,0.0,0.0,0.0,,0.9,16892.0,12617.0,179628.0,227,14246.0,35.0,85908.0,26.0,29.0,297.0,141.0,7.0,9775.97,11.2,2.0,12.27,8.5,42364.0,0.00021162,2386.91942539421,58.625,49.004,2,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2,,,
21-385-03530,Nayagarh,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.13,515.0,67.41,0.0,3530.0,Nayagarh,385.0,RANAPUR,0.2354348973607038,160.5666,6.618,0.0,0.0,0.0,0.0,0.0,0.0,,0.9,16964.0,12896.0,210843.0,271,5667.0,1.0,120403.0,37.0,35.0,597.0,116.0,7.0,16499.96,11.2,3.0,9.84,18.78,39416.0,9.438e-05,3015.53771707431,41.592,27.518,2,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2,,,
21-374-03580,Sundargarh,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.12,521.0,61.83,0.0,3580.0,Sundargarh,374.0,KUARMUNDA,0.2120708211143694,144.6323,2.7868,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,4286.0,5704.0,131427.0,221,21854.0,5.0,124055.0,24.0,32.0,588.0,233.0,4.0,6151.73,9.0,3.0,12.84,3.24,20662.0,0.00025889,1707.26945116017,113.078,99.903,2,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2,,,
21-386-03464,Khordha,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.2,257.0,51.41,0.0,3464.0,Khordha,386.0,KHORDHA,0.3927752688172042,146.1124,11.9211,0.0,0.0,0.0,0.0,0.0,0.0,,0.91,15857.0,14460.0,214264.0,211,28505.0,14.0,111602.0,29.0,23.0,293.0,38.0,3.0,6282.5,10.9,3.0,14.93,12.25,34010.0,8.971e-05,3092.86086106626,36.986,25.646,2,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2,,,
21-385-03529,Nayagarh,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.14,426.0,59.26,0.0,3529.0,Nayagarh,385.0,ODAGAON,0.470934879032258,233.5837,10.4285,0.0,0.0,0.0,0.0,0.0,0.0,,0.9,14558.0,10838.0,178580.0,218,0.0,0.0,58933.0,24.0,38.0,497.0,178.0,7.0,15698.6542,9.6,2.0,17.48,21.93,37152.0,0.00011712,3045.59286080408,51.975,41.081,2,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2,,,
21-397-03516,Nabarangpur,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.08,571.0,45.53,0.0,3516.0,Nabarangpur,397.0,KOSAGUMUDA,0.2054744623655914,152.873,5.3331,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,9725.0,18995.0,178272.0,232,0.0,0.0,55255.0,5.0,52.0,655.0,576.0,3.0,24287.74,9.3,3.0,8.69,13.97,44433.0,0.00017293,2527.00277241958,175.191,157.388,3,2,1,4,2022-2023,24327670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2,,,
21-398-03479,Koraput,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.21,480.0,101.98,0.0,3479.0,Koraput,398.0,SEMILIGUDA,0.7903428842504744,416.5107,27.5858,0.0,0.0,0.0,0.0,0.0,0.0,,1.02,6847.0,12829.0,142061.0,211,22142.0,5.0,90010.0,22.0,31.0,559.0,956.0,10.0,17033.02,9.4,3.0,9.66,9.57,31978.0,0.00020974,2082.83112019458,94.52,80.582,2,2,2,4,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2,,,
21-376-03496,Mayurbhanj,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.14,775.0,105.47,0.0,3496.0,Mayurbhanj,376.0,JOSHIPUR,0.2857232862903225,283.4375,11.4268,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,6956.0,9353.0,139163.0,248,0.0,0.0,107368.0,14.0,34.0,890.0,585.0,8.0,18833.41,10.1,2.0,21.12,18.94,24809.0,0.00020797,2108.60981109594,83.559,52.685,2,2,2,4,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2,,,
21-374-03578,Sundargarh,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.08,778.0,62.52,0.0,3578.0,Sundargarh,374.0,HEMGIR,0.0971228031145717,87.31339999999999,4.4584,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,4674.0,6138.0,102217.0,157,57960.0,20.0,170403.0,31.0,26.0,885.0,303.0,5.0,7029.68,8.3,3.0,8.24,13.32,14972.0,0.00013142,2779.34375774299,150.642,131.454,2,2,2,4,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2,,,
21-395-03411,Kalahandi,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.05,631.0,29.37,0.0,3411.0,Kalahandi,395.0,GOLAMUNDA,0.1009005161290322,78.1979,2.6203,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,11873.0,14847.0,203715.0,283,0.0,0.0,66853.0,17.0,30.0,727.0,261.0,6.0,17081.77,9.7,3.0,6.8,14.18,35165.0,0.00017498,2588.20722742329,202.513,187.989,2,2,2,4,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2,,,
21-396-03547,Rayagada,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.11,649.0,68.75,0.0,3547.0,Rayagada,396.0,BISSAMCUTTACK,0.1834336021505376,136.4746,4.2694,0.0,0.0,0.0,0.0,0.0,0.0,,1.04,3780.0,6626.0,108033.0,210,25579.0,6.0,86698.0,8.0,31.0,746.0,517.0,13.0,7536.6,9.4,3.0,5.5,16.87,23919.0,0.00019354,2260.67668798688,121.737,103.871,2,2,2,4,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,2,,,
21-392-03570,Sonepur,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.06,331.0,18.47,0.0,3570.0,Sonepur,392.0,SONEPUR,0.2584857142857142,112.1828,7.8963,0.0,0.0,0.0,0.0,0.0,0.0,,0.95,7062.0,7056.0,112540.0,180,0.0,0.0,84871.0,13.0,15.0,378.0,141.0,3.0,16316.77,9.3,3.0,10.97,8.95,28125.0,0.00010134,2960.40386926068,135.328,118.169,1,3,1,2,2022-2023,6749819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,2,,,
21-395-03415,Kalahandi,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,178.0,24.16,0.0,3415.0,Kalahandi,395.0,KARLAMUNDA,0.2393488479262673,51.9387,4.9606,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,1887.0,2345.0,47382.0,92,0.0,0.0,21524.0,5.0,14.0,199.0,175.0,3.0,10594.75,10.7,2.0,7.81,1.63,13952.0,0.00019014,2569.45194484214,173.548,164.922,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-371-03405,Jharsuguda,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,177.0,19.78,0.0,3405.0,Jharsuguda,371.0,KIRMIRA,0.1563645161290322,38.778400000000005,3.6829,0.0,0.0,0.0,0.0,0.0,0.0,,0.94,1435.0,1439.0,45417.0,75,20445.0,4.0,77112.0,33.0,8.0,205.0,236.0,3.0,6709.27,10.9,3.0,12.93,9.73,10160.0,0.00017099,2895.38131480894,110.68,102.033,1,3,2,1,2022-2023,165440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-393-03289,Balangir,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,212.0,28.8,0.0,3289.0,Balangir,393.0,GUDVELLA,0.15165,37.6092,4.4073,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,2097.0,2184.0,77403.0,110,0.0,0.0,59261.0,14.0,9.0,248.0,184.0,5.0,9247.44,11.2,3.0,11.63,4.6,17448.0,0.00026137,1546.34008012945,168.428,158.023,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-381-03334,Cuttack,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.22,172.0,37.73,0.0,3334.0,Cuttack,381.0,BANKI,0.3036096774193548,65.8833,9.3662,0.0,0.0,0.0,0.0,0.0,0.0,,0.92,3574.0,2686.0,121317.0,111,0.0,0.0,47744.0,8.0,24.0,200.0,47.0,3.0,7410.7068,9.8,3.0,11.16,7.97,28656.0,0.00025195,1416.00735182093,39.727,24.889,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-396-03549,Rayagada,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.18,458.0,84.39,0.0,3549.0,Rayagada,396.0,GUDARI,0.3697741935483871,194.871,7.9527,0.0,0.0,0.0,0.0,0.0,0.0,,1.04,3125.0,5510.0,56322.0,128,0.0,0.0,59741.0,5.0,14.0,535.0,306.0,13.0,1685.98,9.6,3.0,6.63,6.4,8756.0,0.00018233,2167.46666188335,95.942,80.747,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-380-03391,Jagatsinghapur,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,108.0,5.68,0.0,3391.0,Jagatsinghapur,380.0,NAUGAON,0.0603056451612903,7.4779,0.9874,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,3184.0,1925.0,73219.0,106,0.0,0.0,38409.0,9.0,17.0,123.0,6.0,2.0,963.675,9.5,3.0,1.17,8.65,7506.0,0.00027492,1671.56331332274,2.351,0.0,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-376-03499,Mayurbhanj,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,203.0,32.32,0.0,3499.0,Mayurbhanj,376.0,KHUNTA,0.6513056451612903,161.5238,11.5918,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,3363.0,4523.0,84887.0,152,0.0,0.0,27270.0,7.0,24.0,236.0,71.0,2.0,10824.0,10.9,2.0,13.97,6.5,23169.0,0.00014087,2893.65367929696,36.087,27.625,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-385-03525,Nayagarh,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.16,352.0,55.26,0.0,3525.0,Nayagarh,385.0,GANIA,0.1416138248847926,61.4604,6.003,0.0,0.0,0.0,0.0,0.0,0.0,,0.91,1456.0,1085.0,33550.0,60,0.0,0.0,103879.0,17.0,12.0,404.0,225.0,12.0,8838.89,10.7,3.0,10.81,3.73,11638.0,9.119e-05,2903.98068506801,57.867,46.467,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-385-03526,Nayagarh,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.16,310.0,51.07,0.0,3526.0,Nayagarh,385.0,KHANDAPARA,0.4863196236559139,180.9109,6.9727,0.0,0.0,0.0,0.0,0.0,0.0,,0.9,8015.0,5976.0,99448.0,127,0.0,0.0,99764.0,18.0,25.0,366.0,123.0,7.0,8240.17,10.7,3.0,19.03,9.91,28027.0,0.00025261,2051.62486620669,55.656,45.412,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-381-03345,Cuttack,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,103.0,22.53,0.0,3345.0,Cuttack,381.0,TIGIRIA,0.4266819354838709,66.1357,4.3763,0.0,0.0,0.0,0.0,0.0,0.0,,0.93,4339.0,3272.0,91023.0,87,0.0,0.0,14001.0,3.0,17.0,115.0,64.0,4.0,4863.07,9.9,2.0,17.74,14.27,20575.0,0.00016716,2584.76847317021,27.898,20.817,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-374-03585,Sundargarh,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.1,376.0,39.27,0.0,3585.0,Sundargarh,374.0,NUAGAON,0.1569406072106262,82.70769999999999,2.3512,0.0,0.0,0.0,0.0,0.0,0.0,,0.96,8099.0,10974.0,118896.0,163,16264.0,4.0,29991.0,13.0,32.0,434.0,237.0,4.0,11949.37,9.1,3.0,5.56,5.3,24229.0,0.00025014,1910.39445047537,112.631,101.057,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-386-03456,Khordha,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.06,119.0,6.95,0.0,3456.0,Khordha,386.0,BALIANTA,0.3931983870967742,73.1349,6.3599,0.0,0.0,0.0,0.0,0.0,0.0,,0.92,3691.0,2975.0,116776.0,138,0.0,0.0,84426.0,29.0,23.0,135.0,15.0,2.0,8112.764999999999,11.0,3.0,20.98,11.8,31355.0,0.00029692,1188.60984922826,9.482,2.202,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-376-03492,Mayurbhanj,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.19,262.0,50.23,0.0,3492.0,Mayurbhanj,376.0,BIJATALA,0.4552335483870968,141.1224,7.2104,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,3263.0,4379.0,65132.0,134,0.0,0.0,22253.0,2.0,21.0,301.0,359.0,7.0,5124.62,9.7,3.0,5.97,4.97,21605.0,0.00013482,2529.75819942498,85.752,73.117,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-386-03458,Khordha,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,423.0,61.86,0.0,3458.0,Khordha,386.0,BANAPUR,0.3499885080645161,173.5943,6.8932,0.0,0.0,0.0,0.0,0.0,0.0,,0.91,8026.0,7351.0,145204.0,162,2157.0,2.0,143664.0,45.0,25.0,490.0,137.0,8.0,3513.29,10.4,3.0,13.6,8.83,30574.0,9.229e-05,3853.12829420138,33.815,21.883,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-386-03461,Khordha,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.17,211.0,36.72,0.0,3461.0,Khordha,386.0,BOLAGARH,0.4649479262672811,100.8937,7.0593,0.0,0.0,0.0,0.0,0.0,0.0,,0.91,7465.0,6588.0,127402.0,153,11042.0,1.0,68545.0,15.0,28.0,245.0,80.0,4.0,6616.9236,10.9,3.0,22.38,16.28,26506.0,0.00014199,2315.25186618041,54.044,43.732,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-386-03462,Khordha,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,99.0,15.29,0.0,3462.0,Khordha,386.0,CHILIKA,0.2909758064516129,18.0405,3.2164,0.0,0.0,0.0,0.0,0.0,0.0,,0.91,2366.0,2136.0,115516.0,71,20052.0,5.0,24965.0,7.0,13.0,114.0,16.0,3.0,10588.79,10.8,2.0,24.66,18.57,17006.0,5.22e-05,4416.37061073846,21.151,15.339,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-386-03463,Khordha,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.14,191.0,25.99,0.0,3463.0,Khordha,386.0,JATNI,0.7185846774193548,178.209,11.8176,0.0,0.0,0.0,0.0,0.0,0.0,,0.91,15299.0,13879.0,168062.0,157,21671.0,7.0,95941.0,23.0,14.0,225.0,35.0,2.0,11425.927,12.8,3.0,18.02,9.58,37470.0,0.0002586,2164.40413633892,28.738,18.953,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-385-03523,Nayagarh,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,197.0,27.88,0.0,3523.0,Nayagarh,385.0,BHAPUR,0.5308815668202765,115.2013,7.004,0.0,0.0,0.0,0.0,0.0,0.0,,0.91,11725.0,8764.0,113803.0,132,0.0,0.0,86223.0,15.0,21.0,228.0,67.0,4.0,7690.275,11.8,3.0,0.71,2.59,24156.0,0.00017456,2069.01098268946,50.92,40.964,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-376-03494,Mayurbhanj,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.15,154.0,22.76,0.0,3494.0,Mayurbhanj,376.0,GOPABANDHUNAGAR,0.4659206451612903,72.21770000000001,5.7237,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,2408.0,3241.0,79390.0,146,0.0,0.0,60073.0,12.0,23.0,174.0,37.0,2.0,1976.08,11.1,3.0,2.94,3.41,11954.0,0.00029477,1564.61239345354,24.206,11.811,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-376-03501,Mayurbhanj,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.15,283.0,41.73,0.0,3501.0,Mayurbhanj,376.0,KUSUMI,0.4173302052785924,142.3096,7.5559,0.0,0.0,0.0,0.0,0.0,0.0,,0.99,7409.0,9997.0,126005.0,172,21052.0,5.0,18873.0,2.0,29.0,323.0,315.0,4.0,10624.03,11.8,2.0,8.37,10.44,21131.0,0.00015784,2512.45644125884,98.522,88.584,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-381-03333,Cuttack,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.2,316.0,61.82,0.0,3333.0,Cuttack,381.0,BADAMBA,0.463847465437788,201.3098,7.1974,0.0,0.0,0.0,0.0,0.0,0.0,,0.92,10221.0,7647.0,182691.0,210,0.0,0.0,31744.0,4.0,31.0,368.0,106.0,7.0,6797.22,10.9,2.0,12.15,18.61,35501.0,0.0001974,2343.27882902466,35.737,25.805,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
21-375-03454,Kendujhar,2022_05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.13,281.0,36.68,0.0,3454.0,Kendujhar,375.0,SAHARAPADA,0.5509052109181141,222.0148,13.2156,0.0,0.0,0.0,0.0,0.0,0.0,,0.97,2306.0,3527.0,91888.0,161,0.0,0.0,16697.0,3.0,22.0,322.0,347.0,3.0,16554.665,7.7,2.0,22.98,19.57,13831.0,0.00019052,1950.91231911829,78.988,69.373,1,3,2,1,2022-2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,2,,,
